,title,view,contents,create_date,search_query,video_url,youtuber_id
77,재평가 1등  아이폰 11 지금 사도 훌륭한 이유,57000,태그  아이폰11  아이폰11퍼플  아이폰   타임 스탬프 0 00 인트로 0 13 오프닝 0 54 디자인 1 41 배터리 2 17 넘사벽 성능 2 58    ,2022-05-19,아이폰,https://www.youtube.com/watch?v=UYCLMKscCk8,9
78,아이폰 12를 지금 사야하는 이유  feat  역대급 떡락ㄷㄷ  ,81000,안녕하세요 IT에 진심인 남자 티노입니다  오늘은 출시 한지 1년 반이 지났음에도 여전히 인기가 많은 아이폰 12 지금 사야하는    ,2022-06-18,아이폰,https://www.youtube.com/watch?v=577kwrrZ0cY,9
79,사상 최초로 구형 칩셋 재탕  아이폰 14 최신 유출 정리,22000,사상 최초로 구형 칩셋 재탕  아이폰 14 최신 유출 정리   태그  아이폰  아이폰14  아이폰14프로   티노 Info e mail    ,2022-07-18,아이폰14,https://www.youtube.com/watch?v=Ft8NxSp8gP0,9
80, 삼성 직원들도 아이폰 써     현업 연구원들도 인정한 아이폰 미친 성능의 비밀,330000,애플은 뭔 짓을 했길래 삼성과 반도체 기술격차가 이렇게 난걸까요  갤럭시S22 기준으로 AP 칩 격차는 무려 4년에 달합니다 ,2022-07-18,갤럭시,https://www.youtube.com/watch?v=1k2FAWiO7yU,10
81, 삼성 직원들도 아이폰 써     현업 연구원들도 인정한 아이폰 미친 성능의 비밀,330000,애플은 뭔 짓을 했길래 삼성과 반도체 기술격차가 이렇게 난걸까요  갤럭시S22 기준으로 AP 칩 격차는 무려 4년에 달합니다 ,2022-07-18,아이폰,https://www.youtube.com/watch?v=1k2FAWiO7yU,10
82, 삼성 직원들도 아이폰 써     현업 연구원들도 인정한 아이폰 미친 성능의 비밀,330000,애플은 뭔 짓을 했길래 삼성과 반도체 기술격차가 이렇게 난걸까요  갤럭시S22 기준으로 AP 칩 격차는 무려 4년에 달합니다 ,2022-07-18,아이폰,https://www.youtube.com/watch?v=1k2FAWiO7yU,10
83, 삼성 직원들도 아이폰 써     현업 연구원들도 인정한 아이폰 미친 성능의 비밀,330000,애플은 뭔 짓을 했길래 삼성과 반도체 기술격차가 이렇게 난걸까요  갤럭시S22 기준으로 AP 칩 격차는 무려 4년에 달합니다 ,2022-07-18,아이폰14,https://www.youtube.com/watch?v=1k2FAWiO7yU,10
84, 삼성 직원들도 아이폰 써     현업 연구원들도 인정한 아이폰 미친 성능의 비밀,330000,애플은 뭔 짓을 했길래 삼성과 반도체 기술격차가 이렇게 난걸까요  갤럭시S22 기준으로 AP 칩 격차는 무려 4년에 달합니다 ,2022-07-18,iphone 14,https://www.youtube.com/watch?v=1k2FAWiO7yU,10
85, 삼성 직원들도 아이폰 써     현업 연구원들도 인정한 아이폰 미친 성능의 비밀,330000,애플은 뭔 짓을 했길래 삼성과 반도체 기술격차가 이렇게 난걸까요  갤럭시S22 기준으로 AP 칩 격차는 무려 4년에 달합니다 ,2022-07-18,iphone 14 pro,https://www.youtube.com/watch?v=1k2FAWiO7yU,10
86,갤럭시워치5프로 갤워치5는 프로로 사야할 3가지 이유   울트라테크리뷰 ,51000,안녕하십니까  울트라비니군입니다  갤럭시워치5프로로 주문완료하였습니다  프로로 사야할 이유네요  갤럭시워치5프로  갤럭시    ,2022-08-12,갤럭시,https://www.youtube.com/watch?v=ktZCmXhZG-I,11
87,갤럭시워치5프로 갤워치5는 프로로 사야할 3가지 이유   울트라테크리뷰 ,51000,안녕하십니까  울트라비니군입니다  갤럭시워치5프로로 주문완료하였습니다  프로로 사야할 이유네요  갤럭시워치5프로  갤럭시    ,2022-08-12,갤럭시,https://www.youtube.com/watch?v=ktZCmXhZG-I,11
88, 내가  Z폴드4를 거를 수 밖에 없는 4가지 이유 Z플립4는 고민 좀 해보구요ㅋ  울트라테크리뷰 ,35000,안녕하십니까  울트라비니군입니다  갤럭시Z폴드4를 이번에는 구입하지 않고  넘어갈 것 같습니다 ㅎㅎ Z플립4는 마눌님이 원하면    ,2022-08-13,갤럭시z플립 4,https://www.youtube.com/watch?v=PDAfg47Re78,11
89, 내가  Z폴드4를 거를 수 밖에 없는 4가지 이유 Z플립4는 고민 좀 해보구요ㅋ  울트라테크리뷰 ,35000,안녕하십니까  울트라비니군입니다  갤럭시Z폴드4를 이번에는 구입하지 않고  넘어갈 것 같습니다 ㅎㅎ Z플립4는 마눌님이 원하면    ,2022-08-13,갤럭시폴드4,https://www.youtube.com/watch?v=PDAfg47Re78,11
90,갤럭시 폴드3에서 갤럭시S22 울트라로 변경하게된 이유,160000,blog  https   tablet79 tistory com 310  갤럭시 폴드3 S22울트라 S펜                                Track  Try Again    ,2022-03-20,갤럭시,https://www.youtube.com/watch?v=JHO5CHz4_ew,12
91,갤럭시 폴드3에서 갤럭시S22 울트라로 변경하게된 이유,160000,blog  https   tablet79 tistory com 310  갤럭시 폴드3 S22울트라 S펜                                Track  Try Again    ,2022-03-20,갤럭시폴드4,https://www.youtube.com/watch?v=JHO5CHz4_ew,12
92,갤럭시 쓰다가 아이폰으로 갈아탔을때 유형 10가지 ㅣ기특한 토깽,1910000,갤럭시  아이폰  유형 갤럭시만 계속 쓰던 당근이가 아이폰으로 바꿨는데요 ㅋㅋ 과연 잘 적응할수 있을까요  아이폰 유저님들  도와    ,2020-08-17,갤럭시,https://www.youtube.com/watch?v=SWqjsjnUPso,13
93,갤럭시 쓰다가 아이폰으로 갈아탔을때 유형 10가지 ㅣ기특한 토깽,1910000,갤럭시  아이폰  유형 갤럭시만 계속 쓰던 당근이가 아이폰으로 바꿨는데요 ㅋㅋ 과연 잘 적응할수 있을까요  아이폰 유저님들  도와    ,2020-08-17,아이폰,https://www.youtube.com/watch?v=SWqjsjnUPso,13
94,광고X 발열  성능  배터리 개선 확실해  갤럭시 Z 플립4   폴드4 핵심만 담았습니다  빠르게 보고 결정 하세요 ,5400,갤럭시Z플립4  갤럭시Z폴드4  삼성언팩 쿠팡에서 필요한 것 구매하면 고니TV에 도움이 됩니다    아무거나 구매    ,2022-08-17,갤럭시,https://www.youtube.com/watch?v=RHpF9mJh8P0,14
95,광고X 발열  성능  배터리 개선 확실해  갤럭시 Z 플립4   폴드4 핵심만 담았습니다  빠르게 보고 결정 하세요 ,5400,갤럭시Z플립4  갤럭시Z폴드4  삼성언팩 쿠팡에서 필요한 것 구매하면 고니TV에 도움이 됩니다    아무거나 구매    ,2022-08-17,갤럭시z플립 4,https://www.youtube.com/watch?v=RHpF9mJh8P0,14
96,모르면 100  손해보는 갤럭시 Z폴드 플립4 가장 스마트하게 구매하는 방법 ,16000,갤럭시 폴드4 플립4 옆커폰에서 폴드4 플립4 최저가로 구매하기 https   cafe naver com 09tellecom 928943 안녕하세요 ,2022-08-11,갤럭시z플립 4,https://www.youtube.com/watch?v=al3ze_63520,14
97,광고X 발열  성능  배터리 개선 확실해  갤럭시 Z 플립4   폴드4 핵심만 담았습니다  빠르게 보고 결정 하세요 ,5400,갤럭시Z플립4  갤럭시Z폴드4  삼성언팩 쿠팡에서 필요한 것 구매하면 고니TV에 도움이 됩니다    아무거나 구매    ,2022-08-17,갤럭시폴드4,https://www.youtube.com/watch?v=RHpF9mJh8P0,14
98,나무 상자에 담겨서 오는 갤럭시 Z플립4 한정판 언박싱  진짜 퀄리티 깜놀  ,35000,1000대 한정으로 나와서 구하기 어렵다는 그 제품  SK텔레콤 단독으로 나와서 T다이렉트샵에서만 구입할 수 있는 갤럭시 Z 플립4    ,2022-08-17,갤럭시,https://www.youtube.com/watch?v=3slIfRBaocU,15
99,속보  갤럭시Z플립4   갤럭시Z폴드4 빠르게 사용해봤습니다,110000,여러분 갤럭시 폴더블 스마트폰 신제품 궁금하셨죠  제가 정식 공개 전에 잠시 짧게 사용해본 체험 영상을 준비했습니다  궁금한 점    ,2022-08-11,갤럭시,https://www.youtube.com/watch?v=lwOq2XLqQto,15
100,나무 상자에 담겨서 오는 갤럭시 Z플립4 한정판 언박싱  진짜 퀄리티 깜놀  ,36000,1000대 한정으로 나와서 구하기 어렵다는 그 제품  SK텔레콤 단독으로 나와서 T다이렉트샵에서만 구입할 수 있는 갤럭시 Z 플립4    ,2022-08-17,갤럭시z플립 4,https://www.youtube.com/watch?v=3slIfRBaocU,15
101,속보  갤럭시Z플립4   갤럭시Z폴드4 빠르게 사용해봤습니다,110000,여러분 갤럭시 폴더블 스마트폰 신제품 궁금하셨죠  제가 정식 공개 전에 잠시 짧게 사용해본 체험 영상을 준비했습니다  궁금한 점    ,2022-08-11,갤럭시z플립 4,https://www.youtube.com/watch?v=lwOq2XLqQto,15
102,속보  갤럭시Z플립4   갤럭시Z폴드4 빠르게 사용해봤습니다,110000,여러분 갤럭시 폴더블 스마트폰 신제품 궁금하셨죠  제가 정식 공개 전에 잠시 짧게 사용해본 체험 영상을 준비했습니다  궁금한 점    ,2022-08-11,갤럭시폴드4,https://www.youtube.com/watch?v=lwOq2XLqQto,15
103,아이폰 홈화면 이렇게 설정하면 삶의 질이 올라간다 따라해 제발 ,700000,여러분 안녕  오랜만에 돌아온  앱천재 입니다  호호 오늘은 아이폰10년 차가 어떻게 아이폰을 설정해두고 있는지 꿀팁을 가져    ,2022-04-19,아이폰,https://www.youtube.com/watch?v=dC6i596tpAY,15
104,59만원짜리 아이폰SE 3세대 직접 써봤습니다  살지말지 알려드림,320000,아이폰SE 3세대 관심갖고 고민중인 분들이 많길래 최대한 빠르게 리뷰 준비해봤습니다  아이폰SE 2세대 화이트와 아이폰SE 3세대    ,2022-04-19,아이폰,https://www.youtube.com/watch?v=IcKb79_IsHw,15
105,아이폰13 Pro 2달 동안 미친듯이 써본 리뷰,340000,여러분  오래 기다리셨습니다  드디어  아이폰13 리뷰 준비했습니다  제가 주로 사용한 기종은 아이폰13 프로 맥스이지만  아이폰13    ,2021-12-20,아이폰,https://www.youtube.com/watch?v=62uSNhBZKcc,15
106,갤럭시 Z 폴드 4 진짜 잘 나왔을까  심층분석  다운그레이드 된 5가지와 업그레이드 된 것들,93000,갤럭시 Z 폴드 4를 상세히 분석해 봤어요  확실히 많은 부분이 업그레이드 되었지만  오히려 다운그레이드 된 부분도 다섯 가지나    ,2022-08-15,갤럭시,https://www.youtube.com/watch?v=ywHrxpomg60,16
107,갤럭시탭에서 아이패드로 넘어갑니다 ,100000,오랫동안 사귀   는 아니고 사용했던 갤럭시탭에서 아이패드로 넘어갑니다  어떤 이유 때문에 넘어가는지  어떤 점이 특히 좋았고 사용    ,2022-06-18,갤럭시,https://www.youtube.com/watch?v=r5klzjZL7Ag,16
108,갤럭시 Z 폴드 4 진짜 잘 나왔을까  심층분석  다운그레이드 된 5가지와 업그레이드 된 것들,93000,갤럭시 Z 폴드 4를 상세히 분석해 봤어요  확실히 많은 부분이 업그레이드 되었지만  오히려 다운그레이드 된 부분도 다섯 가지나    ,2022-08-15,갤럭시폴드4,https://www.youtube.com/watch?v=ywHrxpomg60,16
109,아쉬운 점 거의 다 고쳤네  무게부터 성능  배터리까지 갤럭시 Z 폴드 4가 진짜 기대되는 이유,50000,갤럭시 Z 폴드 4에 대한 정보가 거의 다 공개가 되었습니다  내용을 보니 진짜 이대로만 나와주면 좋겠다 할 정도로 반가운 점이 많았    ,2022-07-27,갤럭시폴드4,https://www.youtube.com/watch?v=laCHLJg4s0M,16
110,갤럭시S22 시리즈 구매 가이드  뭘 사야 되는지 알려드립니다,210000,안녕하세요  엄준입니다  갤럭시S22  S22   S22 울트라 어떤 모델은 사야될까요   본 영상은 민팃의 유료광고를 포함하고 있습니다 ,2022-02-18,갤럭시,https://www.youtube.com/watch?v=wURrfxD_6Gc,17
111,갤럭시 Z폴드4 실물 공개  미리 보고 왔습니다  새로운 디자인  색상  이제 완벽해졌다  ,23000, 당첨자 발표는 09월 12일 커뮤니티 게시판을 통해 발표할 예정입니다    구독하기  https   bit ly 3GX8Bwi   인스펙팅룸 인스타그램     ,2022-08-11,갤럭시,https://www.youtube.com/watch?v=IdXDA1-0rRU,17
112,갤럭시 Z플립4 모든 색상 실물 공개  미리 보고 왔습니다  더 예뻐졌는데 사도 괜찮을까 ,29000, 당첨자 발표는 09월 12일 커뮤니티 게시판을 통해 발표할 예정입니다    구독하기  https   bit ly 3GX8Bwi   인스펙팅룸 인스타그램     ,2022-08-11,갤럭시z플립 4,https://www.youtube.com/watch?v=aO_DC2VdvyQ,17
113,갤럭시 Z플립4  Z폴드4 모든 색상 비교 추천  색상 고민 그만하세요,52000,안녕하세요  인스펙팅룸 별남입니다  갤럭시 Z플립4  갤럭시 Z폴드4 모든 색상을 비교해드립니다    갤럭시 버즈2 프로   에어팟 프로    ,2022-08-12,갤럭시z플립 4,https://www.youtube.com/watch?v=9n3Cf5lLtDM,17
114,갤럭시Z플립4  Z폴드4 9가지 변화  갤럭시 언팩 미리보기,33000,안녕하세요  인스펙팅룸 별남입니다  8월 10일 갤럭시 언팩 행사에서 갤럭시Z폴드4와 Z플립4가 공개될 예정인데요  이번 삼성 폴더    ,2022-08-09,갤럭시z플립 4,https://www.youtube.com/watch?v=ynmvEwhuf4w,17
115,갤럭시 Z폴드4 실물 공개  미리 보고 왔습니다  새로운 디자인  색상  이제 완벽해졌다  ,23000, 당첨자 발표는 09월 12일 커뮤니티 게시판을 통해 발표할 예정입니다    구독하기  https   bit ly 3GX8Bwi   인스펙팅룸 인스타그램     ,2022-08-11,갤럭시폴드4,https://www.youtube.com/watch?v=IdXDA1-0rRU,17
116,갤럭시Z플립4  Z폴드4 9가지 변화  갤럭시 언팩 미리보기,33000,안녕하세요  인스펙팅룸 별남입니다  8월 10일 갤럭시 언팩 행사에서 갤럭시Z폴드4와 Z플립4가 공개될 예정인데요  이번 삼성 폴더    ,2022-08-09,갤럭시폴드4,https://www.youtube.com/watch?v=ynmvEwhuf4w,17
117,아이폰 쓰면 좋은 점 5가지 ,310000,안녕하세요  인스펙팅룸 별남입니다  여러분들은 아이폰을 왜 쓰시나요    구독하기  https   bit ly 3GX8Bwi  인스펙팅룸 인스타그램     ,2021-12-20,아이폰,https://www.youtube.com/watch?v=QgKtOmfvBCM,17
118,아이폰13 프로맥스 생각보다 괜찮은데   한달반 실사용하면서 느낀 현실적인 장단점 ,120000,안녕하세요  인스펙팅룸 별남입니다  아이폰13 프로맥스를 한달반 정도 사용하면서 느낀 장점과 단점에 대해 알려드립니다 ,2021-11-20,아이폰,https://www.youtube.com/watch?v=1MVrUsZ7oi0,17
119,아이폰14 얼마일까  새로운 출고가 등장  애플워치8 시리즈 최신 소식,61000,안녕하세요  인스펙팅룸 엄준입니다  아이폰14  갤럭시Z플립4  갤럭시Z폴드4 애플워치8 등등 다양한 소식 준비했습니다    구독하기     ,2022-08-05,아이폰,https://www.youtube.com/watch?v=4PtP30yXPqY,17
120,아이폰14 새로운 색상 등장  람보르기니와 애플카의 합작  새로운 애플 소식 ,60000,안녕하세요  인스펙팅룸 별남입니다  아이폰14  아이패드10세대  애플카에 대한 소식을 준비했습니다    구독하기     ,2022-08-07,아이폰14,https://www.youtube.com/watch?v=YQK4W2qZG0M,17
121,아이폰14 이렇게 달라진다  주요 변화 5가지,97000,안녕하세요  별남입니다  약 3개월 뒤에 아이폰14 시리즈가 출시되죠  출시까지 얼마 안남았기 때문에 아이폰14에 어떤 변화가 있는지    ,2022-07-18,아이폰14,https://www.youtube.com/watch?v=Me84MxgQSwM,17
122,아이폰14 얼마일까  새로운 출고가 등장  애플워치8 시리즈 최신 소식,61000,안녕하세요  인스펙팅룸 엄준입니다  아이폰14  갤럭시Z플립4  갤럭시Z폴드4 애플워치8 등등 다양한 소식 준비했습니다    구독하기     ,2022-08-05,아이폰14,https://www.youtube.com/watch?v=4PtP30yXPqY,17
123,아이폰14 프로맥스 설계도 유출  이렇게 달라진다,35000,안녕하세요  별남입니다  아이폰14 프로맥스의 설계도가 유출되었습니다  이번 아이폰14 시리즈는 어떻게 달라질까요    구독하기     ,2022-07-18,아이폰14,https://www.youtube.com/watch?v=IYw9Oc0VEoo,17
124,아이폰14 에는 이런 기능이   iOS16 새로운 기능 5가지 미리보기,90000,안녕하세요  별남  iOS 16 퍼블릭 베타가 공개되었습니다  iOS 16 새로운 기능 5가지에 대해 알려드립니다    구독하기     ,2022-07-18,아이폰14,https://www.youtube.com/watch?v=BB3n5h4_oUg,17
125,아이폰14 플러스  대대적으로 인상되는 가격  달라진 배터리  M2 맥북에어 국내 출시일 확정 ,26000,안녕하세요  엄준입니다  아이폰14 의 새로운 소식  M2 맥북에어 국내 출시일이 확정되었습니다  조만간 출시가 기대되는 갤럭시 Z    ,2022-07-18,아이폰14,https://www.youtube.com/watch?v=mJYTMdyR9nM,17
126,WWDC2022 개최  비싸지는 아이폰14 시리즈  새롭게 들어가는 기능은 ,120000,안녕하세요  별남입니다  애플의 WWDC 2022가 6월 6일  현지 시각 에 개최했습니다 새로운 M2 맥북에어와 M2 맥북프로가 출시    ,2022-06-18,아이폰14,https://www.youtube.com/watch?v=92svDwAxCW8,17
127,아이폰14 이렇게 달라진다  주요 변화 5가지,97000,안녕하세요  별남입니다  약 3개월 뒤에 아이폰14 시리즈가 출시되죠  출시까지 얼마 안남았기 때문에 아이폰14에 어떤 변화가 있는지    ,2022-07-18,iphone 14,https://www.youtube.com/watch?v=Me84MxgQSwM,17
128,아이폰14 새로운 색상 등장  람보르기니와 애플카의 합작  새로운 애플 소식 ,60000,안녕하세요  인스펙팅룸 별남입니다  아이폰14  아이패드10세대  애플카에 대한 소식을 준비했습니다    구독하기     ,2022-08-07,iphone 14,https://www.youtube.com/watch?v=YQK4W2qZG0M,17
129,아이폰14 얼마일까  새로운 출고가 등장  애플워치8 시리즈 최신 소식,61000,안녕하세요  인스펙팅룸 엄준입니다  아이폰14  갤럭시Z플립4  갤럭시Z폴드4 애플워치8 등등 다양한 소식 준비했습니다    구독하기     ,2022-08-05,iphone 14,https://www.youtube.com/watch?v=4PtP30yXPqY,17
130,WWDC2022 개최  비싸지는 아이폰14 시리즈  새롭게 들어가는 기능은 ,120000,안녕하세요  별남입니다  애플의 WWDC 2022가 6월 6일  현지 시각 에 개최했습니다 새로운 M2 맥북에어와 M2 맥북프로가 출시    ,2022-06-18,iphone 14,https://www.youtube.com/watch?v=92svDwAxCW8,17
131,아이폰14 얼마일까  새로운 출고가 등장  애플워치8 시리즈 최신 소식,61000,아이폰14  갤럭시Z플립4  갤럭시Z폴드4 애플워치8 등등 다양한 소식 준비했습니다    구독하기  https   bit ly 3GX8Bwi   인스펙팅룸    ,2022-08-05,iphone 14 pro,https://www.youtube.com/watch?v=4PtP30yXPqY,17
132,갤럭시 S21   S21 플러스 리뷰  지금까지 이런 S는 없었다  4K ,900000,  올해는 큰 변화가 없었어요  아니지  밖은 많이 변했지만 안은 거의 동일하다는게 맞겠네요  제일 큰 변화는 가격인데  S21은 무려    ,2021-08-17,갤럭시,https://www.youtube.com/watch?v=WuUBhPGurwk,18
133,쓸만하다  생각보단  갤럭시 A53 5G 리뷰,250000,574000원이라는 가격을 생각해 볼 때  아이폰 SE 3세대 가 유력한 경쟁 제품일텐데  성능이야 물론 비교가 안 되지만 저는 그 베젤이    ,2022-04-19,갤럭시,https://www.youtube.com/watch?v=BkmYhfHI6UQ,18
134,보조금도 스펙인가  갤럭시 S22   S22 플러스 리뷰,340000,  S22 울트라 리뷰에서 시리즈 전반에 대한 제 감정은 설명해 드린 것 같아서 간단하게만 정리해 드리고 싶었는데 두 기종이라 결국    ,2022-05-19,갤럭시,https://www.youtube.com/watch?v=HUdVUTtuV2A,18
135,플래그십의 배신  갤럭시 S22 울트라 리뷰,490000,아주 괘씸한데다  이미지가 박살나서 애매하긴 한데 안타깝게도 통화 녹음 등의 이유로 안드로이드 스마트폰이 반드시 필요하다면     ,2022-05-19,갤럭시,https://www.youtube.com/watch?v=6dtGQmLp5E4,18
136,이 쯤 되면 자기 복제   갤럭시 A13 개봉기,150000,거기다 첫 인상이긴 한데 하필 엑시노스 850이라 꽤나 느려 보여요  보급형에 바라는게 많은게 아니라 297000원이면 적은 돈 아니    ,2022-07-27,갤럭시,https://www.youtube.com/watch?v=HDaFtyuONe4,18
137,갤럭시 Z 플립4  버즈2 프로  그리고 워치5 오늘 처음 써 봤습니다,280000,근데 어쩌죠  별로 안 변한 제품인데다 가격도 올라서 비호감에 가깝게 시작했는데 막상 보니까 나쁘지 않은데  플립4는 경첩이 쫀쫀    ,2022-08-14,갤럭시,https://www.youtube.com/watch?v=4s-ko9RO8xs,18
138,소 잃고 뇌 약간 고치기      갤럭시 A33 5G 개봉기,140000,사실 심한 모델 인플레이션으로 이제 3 계열이 50만원 돈이라는걸 어떻게 받아들여야 할지 모르겠는데 일단 기기 자체는 꽤 괜찮아    ,2022-08-03,갤럭시,https://www.youtube.com/watch?v=2RfE6owOPgw,18
139,신형 엑시노스 탑재   갤럭시 A53 5G 개봉기,310000,  5nm의 신형 엑시노스 1280을 탑재한게 제일 궁금한 갤럭시 A53 5G  바로 뜯어 봤습니다  전반적으로는 전작인 갤럭시 A52s 5G와    ,2022-04-19,갤럭시,https://www.youtube.com/watch?v=SGZeAELhSQw,18
140,갤럭시Z 폴드4 초기 필수 설정 및 꿀팁 10가지  사자마자 꼭 변경하세요  태스크바부터 스와이프 제스처까지,917,갤럭시z폴드4  갤럭시z플립4 갤럭시Z 폴드4 초기 필수 설정 및 꿀팁 10가지  사자마자 꼭 변경하세요  태스크바부터 스와이프 제스처    ,2022-08-17,갤럭시,https://www.youtube.com/watch?v=_dRmq56kP8w,19
141,갤럭시Z 폴드4 초기 필수 설정 및 꿀팁 10가지  사자마자 꼭 변경하세요  태스크바부터 스와이프 제스처까지,922,갤럭시z폴드4  갤럭시z플립4 갤럭시Z 폴드4 초기 필수 설정 및 꿀팁 10가지  사자마자 꼭 변경하세요  태스크바부터 스와이프 제스처    ,2022-08-17,갤럭시폴드4,https://www.youtube.com/watch?v=_dRmq56kP8w,19
142,갤럭시Z 폴드4 vs 플립4 발열 및 성능 테스트  GOS와 벤치마크  충격적인 결과 또 나왔습니다,25000,갤럭시z폴드4  갤럭시z플립4 갤럭시Z 폴드4 vs 플립4 발열 및 성능 테스트  충격적인 벤치마크 결과  GOS 앞에서는 결국 평등하다는    ,2022-08-15,갤럭시폴드4,https://www.youtube.com/watch?v=KATvvDSY17I,19
143,갤럭시Z 폴드4 예상 스펙 미리보기  달라지는 점 3가지 vs 아쉬운 점 3가지  가격 동결 아니면 인상  ,7500,갤럭시z폴드4  폴더블폰 갤럭시Z 폴드4 예상 스펙 미리보기  달라지는 점 3가지 vs 아쉬운 점 3가지  가격 동결 아니면 인상 ,2022-07-27,갤럭시폴드4,https://www.youtube.com/watch?v=99X9angTkM8,19
144,갤럭시Z 폴드4 vs 플립4 발열 및 성능 테스트  GOS와 벤치마크  충격적인 결과 또 나왔습니다,25000,갤럭시z폴드4  갤럭시z플립4 갤럭시Z 폴드4 vs 플립4 발열 및 성능 테스트  충격적인 벤치마크 결과  GOS 앞에서는 결국 평등하다는    ,2022-08-15,갤럭시폴드4,https://www.youtube.com/watch?v=KATvvDSY17I,19
145,아이폰14은 라이트닝  아이폰15은 USB C   애플이 항복 선언한 진짜 이유  ft  EU와 브뤼셀 효과 ,47000,아이폰15  아이폰14 아이폰14은 라이트닝  아이폰15은 USB C   애플이 항복 선언한 진짜 이유  ft  EU와 브뤼셀 효과  개인정보보호    ,2022-07-18,아이폰14,https://www.youtube.com/watch?v=HSAvQm40v2U,19
146,아이폰14 보다 아이폰15 존버해야 하는 이유  라이트닝 빠지고 USB C 탑재  디스플레이 로드맵 정리,18000,아이폰14 보다 아이폰15 존버해야 하는 이유  라이트닝 빠지고 USB C 탑재  디스플레이 로드맵까지 정리해봤습니다  얼리어답터    ,2022-05-19,아이폰14,https://www.youtube.com/watch?v=9yRdi761bHc,19
147,아이폰14 존버 안하면 무조건 후회합니다    스펙 및 가격 정리  8GB 램에 USB C 단자 탑재  ,310000,테크요정 뷔티크 VPD의 촉을 앞세워 주장했던 내용들이 하나둘씩 적중하고 있는 중이죠  개인적으로 카메라와 램 루머는 적용 가능성    ,2022-03-20,아이폰14,https://www.youtube.com/watch?v=6gyPwtcxufo,19
148,아이폰14 프로 역대급 색상  다크퍼플 vs 로얄로즈   iOS16 AOD 루머  딱 한 번만 더 속아봅니다,22000,아이폰14 아이폰14 프로 다크퍼플 vs 로얄로즈 렌더링 공개  iOS16 AOD 루머   딱 한 번만 더 속아봅니다 테크요정 뷔티크에서    ,2022-06-18,아이폰14,https://www.youtube.com/watch?v=PdMPT1t8E4s,19
149,아이폰14 9월 출시 확정   애플워치8 러기드 에디션 스펙 및 가격 루머  1 99인치에 체온 측정 기능까지,23000,아이폰14  애플워치8 아이폰14 9월 출시 확정   애플워치8 러기드 에디션 스펙 및 가격 루머  화면 커지고 체온 측정 기능까지 탑재    ,2022-07-18,아이폰14,https://www.youtube.com/watch?v=i76eOO4Z6-4,19
150,아이폰14 프로 다크 퍼플 나온다고   애플의 가불기 킹정  무조건 존버해야 하는 결정적 이유,19000,아이폰14 프로 다크 퍼플 나온다고   애플의 가불기 인정    무조건 존버할 수밖에 없네요 안 그래도 구매할 생각이었지만 결정타를    ,2022-05-19,아이폰14,https://www.youtube.com/watch?v=Xkxrvx0QPNY,19
151,아이폰14 존버 안하면 무조건 후회합니다    스펙 및 가격 정리  8GB 램에 USB C 단자 탑재  ,310000,테크요정 뷔티크 VPD의 촉을 앞세워 주장했던 내용들이 하나둘씩 적중하고 있는 중이죠  개인적으로 카메라와 램 루머는 적용 가능성    ,2022-03-20,iphone 14,https://www.youtube.com/watch?v=6gyPwtcxufo,19
152,아이폰14 존버 안하면 무조건 후회합니다    스펙 및 가격 정리  8GB 램에 USB C 단자 탑재  ,310000,테크요정 뷔티크 VPD의 촉을 앞세워 주장했던 내용들이 하나둘씩 적중하고 있는 중이죠  개인적으로 카메라와 램 루머는 적용 가능성    ,2022-03-20,iphone 14,https://www.youtube.com/watch?v=6gyPwtcxufo,19
153,톰브라운 유저의 갤럭시 Z 플립4 산타마리아노벨라 에디션을 평가해봄  feat  SKT wonderFlip ,7100,어머 패키지 디테일 무슨일이야  여러분 이거 1000대 한정으로 SKT에서 판매하는 갤럭시 Z 플립4 산타마리아노벨라 아이리스 에디션    ,2022-08-17,갤럭시,https://www.youtube.com/watch?v=rzpHT457WME,20
154,갤럭시 언팩 모든 제품 핸즈온 후기  Z플립4  Z폴드4  워치5  워치5 프로  버즈2 프로 ,38000,꺄  신제품이다  다들 갤럭시 언팩 보셨나요  예상 했던대로 이번에 새롭게 갤럭시 Z시리즈들과 갤럭시워치5  버즈2프로까지 공개가    ,2022-08-12,갤럭시,https://www.youtube.com/watch?v=bCcrX0aJFpI,20
155,갤럭시 Z 폴드 4 GOS 테스트 결과,16000,GOS 이슈 이후 처음 나온 플래그십 제품이다 보니까 Z 시리즈에서는 변화가 있었는지 궁금하더라구요  제가 갖고 있는 제품은 정식    ,2022-08-16,갤럭시z플립 4,https://www.youtube.com/watch?v=lWNbUhfeGxU,20
156,갤럭시 언팩 모든 제품 핸즈온 후기  Z플립4  Z폴드4  워치5  워치5 프로  버즈2 프로 ,38000,꺄  신제품이다  다들 갤럭시 언팩 보셨나요  예상 했던대로 이번에 새롭게 갤럭시 Z시리즈들과 갤럭시워치5  버즈2프로까지 공개가    ,2022-08-12,갤럭시z플립 4,https://www.youtube.com/watch?v=bCcrX0aJFpI,20
157,갤럭시 Z 폴드 4 GOS 테스트 결과,16000,GOS 이슈 이후 처음 나온 플래그십 제품이다 보니까 Z 시리즈에서는 변화가 있었는지 궁금하더라구요  제가 갖고 있는 제품은 정식    ,2022-08-16,갤럭시폴드4,https://www.youtube.com/watch?v=lWNbUhfeGxU,20
